date, pm25, pm10, o3, no2, so2, co
2018/7/3, 99, 42, 7, 12, 1, 17
2018/7/4, 76, 34, 6, 11, 1, 11
2018/7/5, 71, 51, 9, 11, 1, 11
2018/7/6, 97, 56, 15, 11, 1, 10
2018/7/7, 104, 30, 8, 5, 1, 9
2018/7/8, 71, 35, 8, 7, 1, 10
2018/7/9, 68, 40, 3, 7, 1, 10
2018/7/10, 90, 57, 1, 23, 1, 12
2018/7/11, 111, 33, 12, 5, 1, 10
2018/7/12, 75, 34, 10, 5, 1, 9
2018/7/13, 91, , , , , 
2018/7/16, 42, 22, 13, 5, 1, 10
2018/7/27, 71, , , , , 
2018/7/30, 114, 62, , 13, , 9
2018/7/31, 142, 44, 20, 20, 3, 11
2018/8/1, 91, 39, 34, 9, 4, 10
2018/8/2, 73, 45, 14, 13, 2, 9
2018/8/3, 89, 56, 12, 9, 2, 11
2018/8/4, 118, 57, 11, 6, 1, 10
2018/8/5, 122, 42, 9, 9, 1, 11
2018/8/6, 90, 29, 11, 6, 1, 10
2018/8/7, 72, 34, 10, 6, 2, 9
2018/8/8, 65, 45, 12, 7, 6, 9
2018/8/9, 92, 38, 15, 2, , 10
2018/8/10, 70, 40, 10, 6, 1, 10
2018/8/11, 92, 39, 7, 6, 1, 8
2018/8/12, 74, 37, 12, 5, 1, 9
2018/8/13, 71, 30, 8, 5, , 10
2018/8/14, 76, , , , , 
2018/8/16, 62, 41, 11, 5, 2, 9
