date, pm25, pm10, o3, no2, so2, co
2018/11/3, 163, 117, 36, 16, 3, 6
2018/11/4, 169, 86, 25, 23, 3, 6
2018/11/5, 151, 95, 45, 29, 4, 8
2018/11/6, 160, 117, 31, 31, 4, 10
2018/11/7, 176, 126, 26, 24, 6, 8
2018/11/8, 186, 117, 28, 34, 4, 10
2018/11/9, 174, 124, 26, 23, 3, 11
2018/11/10, 180, 125, 29, 19, 3, 10
2018/11/11, 181, 114, 21, 18, 4, 10
2018/11/12, 173, 93, 19, 18, 8, 7
2018/11/13, 158, 92, 16, 22, 7, 9
2018/11/14, 153, 122, 43, 21, 4, 7
2018/11/15, 193, 109, 36, 19, 3, 8
2018/11/16, 177, 128, 27, 18, 4, 9
2018/11/17, 172, 114, 25, 19, 4, 9
2018/11/18, 171, 119, 32, 17, 4, 10
2018/11/19, 170, 107, 33, 19, 5, 9
2018/11/20, 160, 94, 43, 20, 3, 5
2018/11/21, 165, 85, 32, 26, 5, 7
2018/11/22, 164, 82, 35, 21, 6, 7
2018/11/23, 169, 84, 28, 19, 6, 9
2018/11/24, 151, 85, 29, 19, 5, 8
2018/11/25, 158, 90, 37, 20, 4, 7
2018/11/26, 156, 95, 37, 20, 4, 7
2018/11/27, 158, 80, 50, 17, 4, 10
2018/11/28, 162, 105, 46, 21, 2, 7
2018/11/29, 163, 95, 46, 26, 2, 6
2018/11/30, 173, 114, 41, 19, 3, 7
2018/12/1, 172, 85, 46, 15, 3, 7
2018/12/2, 158, 88, 43, 14, 4, 6
2018/12/3, 163, 119, 42, 16, 5, 6
2018/12/4, 178, 86, 9, 15, 4, 6
2018/12/5, 171, 128, 5, 24, 2, 9
2018/12/6, 181, 115, 37, 20, 5, 9
2018/12/7, 171, 94, 41, 16, 6, 7
2018/12/8, 179, 93, 29, 17, 4, 8
2018/12/9, 163, 91, 26, 16, 6, 8
2018/12/10, 163, 78, 16, 14, 2, 6
2018/12/11, 153, , , , , 
2018/12/15, 86, 65, 38, 15, 1, 6
2018/12/16, 92, 71, 39, 17, 2, 6
2018/12/17, 104, 79, 35, 15, 2, 6
2018/12/18, 114, 70, 26, 14, 7, 10
2018/12/19, 110, 80, 32, 16, 5, 13
2018/12/20, 123, 92, 26, 16, 4, 13
2018/12/21, 126, 89, 23, 15, 4, 10
2018/12/22, 127, 73, 28, 13, 4, 9
2018/12/23, 119, 79, 32, 11, 7, 7
2018/12/24, 127, 101, 40, 11, 3, 8
2018/12/25, 173, 98, 27, 12, 6, 11
2018/12/26, 144, 106, 25, 13, 4, 9
